"id_grid","lat","lon"
925964,1.34556085415882,-77.5156866213944
438188,1.34557359279521,-77.5067175680463
934394,1.35456231379277,-77.5336372842752
719857,1.35457520442039,-77.5246683679772
315510,1.35458806154771,-77.5156993665786
683634,1.35460088562085,-77.5067302805497
457740,1.35461367630031,-77.49776110956
474967,1.36357633926932,-77.5426190443307
757207,1.36358934896048,-77.5336501808822
684300,1.36360232534255,-77.5246812315565
108509,1.36361526835329,-77.5157121968623
324405,1.36362817750346,-77.5067430775979
458574,1.3636410534326,-77.4977738735916
677949,1.36365389581571,-77.488804584623
584189,1.37261638358574,-77.5336631626626
762178,1.37262944557455,-77.5246941804524
231268,1.37264247411439,-77.5157251122571
942604,1.37265546885927,-77.5067559591998
121461,1.3726684296685,-77.4977867220143
731859,1.37268135695802,-77.4888173997763
892169,1.38166967892248,-77.51573811269
167911,1.38168275924753,-77.5067689259591
432858,1.38169580539565,-77.497799654678
770277,1.39071004869785,-77.5067819775124
191030,1.39073627716247,-77.4888432827588
938216,1.39975055397924,-77.4978257743916
175757,1.39976373595218,-77.4888563507433
152307,1.39977688364229,-77.4798868429
316846,1.40879119394274,-77.4888695032342
627126,1.45383188077148,-77.5517221752561
669391,1.45384578651118,-77.5427530535261
447910,1.46284470635958,-77.5607051551552
910227,1.4628587347063,-77.5517360830059
220843,1.46287272680402,-77.5427669251752
346477,1.46288668286304,-77.5337976823366
826464,1.47187147308655,-77.5607191842759
920117,1.47188558750276,-77.5517500766467
914718,1.47189966595071,-77.5427808827301
703980,1.4719137083109,-77.5338116037668
352009,1.48089823864497,-77.5607332995052
400909,1.48091243962738,-77.5517641559071
890667,1.48092660433488,-77.5427949261829
559864,1.48094073257396,-77.5338256109066
103875,1.48095482452572,-77.5248562104224
805439,1.48992500327914,-77.5607475009213
501410,1.48993929093194,-77.5517783212646
764973,1.48995354189285,-77.5428090550422
692151,1.48996775607251,-77.5338397034953
402533,1.48998193385633,-77.5248702667261
382122,1.48999607495073,-77.5159007445791
711342,1.49896614119302,-77.5517925722275
181344,1.49898047840698,-77.5428232697758
289230,1.49899477889152,-77.5338538815117
431845,1.49900904222259,-77.5248844083005
643734,1.49902326899476,-77.5159148497951
355811,1.49903745892818,-77.5069452059309
899150,1.49905161177819,-77.497975477498
149341,1.50796403262245,-77.5697453296115
677269,1.5079785302365,-77.5607761622421
710479,1.50799299082429,-77.5518069088255
762904,1.50800741412212,-77.542837570227
886766,1.50802180051401,-77.5338681454397
470153,1.50803615006346,-77.5248986351082
321599,1.50805046208303,-77.5159290398072
135594,1.50806473725358,-77.5069593594852
117997,1.50807897570488,-77.4979895941047
431957,1.50809317656098,-77.4890197444963
314890,1.51697608661103,-77.5787289434567
970945,1.51699070822492,-77.5697598260385
949130,1.51700529222719,-77.5607906221737
995595,1.51701983936002,-77.551821331849
687074,1.51703434904812,-77.5428519558095
746046,1.51704882131244,-77.5338824946118
782977,1.51706325657651,-77.5249129472948
186601,1.51707765453811,-77.5159433147084
543442,1.51709201505295,-77.5069735977645
122292,1.51710633834872,-77.4980037957244
633780,1.51712062454792,-77.4890339087949
650938,1.52601738282005,-77.5697744090805
703851,1.52603205362427,-77.5608051680247
943908,1.52604668692515,-77.551835840704
425889,1.52606128296224,-77.5428664273964
164651,1.52607584154607,-77.5338969286977
892987,1.5260903622572,-77.5249273447223
894129,1.52611929188261,-77.5069879204503
172827,1.52613370020381,-77.4980180817281
390399,1.5350588140956,-77.5608197999897
971203,1.53508821604366,-77.542880984769
838632,1.53510286053548,-77.5339114485052
324468,1.5351174673813,-77.5249418271978
190480,1.53513203630789,-77.5159721202488
137328,1.54410037994645,-77.5518651160376
648426,1.54411514825947,-77.5428956276089
520853,1.54412987887673,-77.5339260537597
616476,1.54414457154364,-77.5249563948816
729737,1.54415922598952,-77.5159866503772
531216,1.55314207958527,-77.5429103564447
799672,1.55315689638495,-77.5339407446228
164400,1.55317167481569,-77.5249710475606
830562,1.68018488630031,-77.1483603994067
939688,1.6801990898314,-77.139386683362
645990,1.68920105807114,-77.1573482835879
267434,1.68924389757092,-77.1304270120801
537559,1.69823147389176,-77.1573626037655
771993,1.69827454204911,-77.1304412079327
359972,1.70727636306225,-77.1484032359521
160828,1.7072907953185,-77.1394293953488
147428,1.77048977448359,-77.1485058463327
194259,1.77050474060344,-77.1395317085915
865328,1.7795051712382,-77.1574949144318
847143,1.77952025765296,-77.1485208089262
896319,1.77953530047887,-77.1395466277268
814139,1.7795502990581,-77.1305723708008
486259,1.7885355770758,-77.1575099968649
771943,1.7885507400436,-77.1485358477489
525604,1.78856585891983,-77.1395616226791
922403,1.78858093394643,-77.1305873220477
156847,1.79745806693259,-77.2203423594344
897074,1.79747361605356,-77.2113687043696
185918,1.79748912101283,-77.2023949719513
979308,1.79758122142038,-77.1485509623586
264975,1.79759641647579,-77.1395766933862
407292,1.8064722575559,-77.2293315232652
407263,1.80650355595636,-77.211384203719
908504,1.80651913886253,-77.2024104271088
900018,1.80653467722405,-77.1934365733989
517400,1.81550204046546,-77.2293471884233
297401,1.81553349518289,-77.2113997803707
350213,1.81554915586009,-77.2024259595617
525657,1.81556477174197,-77.1934520614915
641840,1.82453182181166,-77.2293629320699
498611,1.8245476502532,-77.2203892220613
541666,1.82456343336237,-77.2114154345986
316385,1.82457917173816,-77.202441569428
983821,1.82459486546021,-77.1934676266558
799019,1.83357750891866,-77.220404998674
952089,1.8335933703736,-77.2114311661182
158166,1.83360918642541,-77.2024572566688
677727,1.9239915392128,-77.1577453785245
800377,1.93300549341293,-77.166736481617
346805,1.93303831533072,-77.1487868033522
970348,1.9420358042894,-77.1667529074579
643052,1.94206877946576,-77.148803134238
609700,1.95108270245822,-77.1577945136326
472263,2.02315149287506,-77.2476782765403
868143,2.02316914326795,-77.2387036877358
